district,price,surface,rooms_num,floor_no,building_floors_num,construction_status,market,build_year,transit_dur_m
1,651280.0,46.52,2.0,0.0,3.0,1,0,2027.0,66.41666666666667
13,550000.0,29.0,1.0,2.0,7.0,2,1,1963.0,22.416666666666668
3,895000.0,62.7,2.0,3.0,6.0,2,1,1996.0,29.033333333333335
8,320000.0,22.4,1.0,2.0,2.0,2,1,1982.0,34.8
8,1325000.0,67.0,4.0,0.0,1.0,2,1,2023.0,34.8
9,719986.0,57.9,4.0,2.0,4.0,2,1,1977.0,26.083333333333332
15,1599000.0,67.7,3.0,2.0,2.0,2,1,1950.0,15.633333333333333
3,900000.0,52.1,2.0,5.0,11.0,2,1,2004.0,29.033333333333335
9,621985.91,42.92,2.0,2.0,7.0,0,0,2026.0,26.083333333333332
13,1690000.0,44.0,2.0,9.0,30.0,2,1,2025.0,28.433333333333334
12,830000.0,41.0,2.0,3.0,4.0,2,1,2013.0,64.66666666666667
15,649000.0,37.51,2.0,6.0,10.0,2,1,1969.0,18.066666666666666
2,914153.0,51.07,2.0,4.0,4.0,1,0,2026.0,41.05
15,1231278.0,44.95,3.0,3.0,11.0,2,0,2019.0,15.633333333333333
13,910000.0,48.1,2.0,10.0,10.0,2,1,1970.0,35.483333333333334
6,942000.0,49.5,2.0,10.0,25.0,2,1,2018.0,32.016666666666666
12,1771000.0,90.0,3.0,2.0,4.0,2,1,2008.0,64.66666666666667
1,887100.0,73.08,3.0,0.0,3.0,1,0,2027.0,66.41666666666667
13,1100000.0,48.96,2.0,6.0,6.0,2,1,2012.0,35.483333333333334
3,670000.0,42.0,2.0,3.0,3.0,0,1,1938.0,21.816666666666666
4,599000.0,31.14,2.0,5.0,7.0,2,1,1955.0,21.3
1,758671.0,54.15,3.0,2.0,3.0,1,0,2026.0,57.35
12,913964.0,51.52,3.0,1.0,2.0,1,0,2027.0,64.66666666666667
1,852124.0,63.11,3.0,4.0,5.0,1,0,2026.0,66.41666666666667
3,652023.0,39.95,2.0,0.0,7.0,1,0,2026.0,29.016666666666666
9,621985.91,42.92,2.0,2.0,7.0,0,0,2026.0,26.083333333333332
3,690030.0,30.6,2.0,4.0,5.0,1,0,2025.0,29.016666666666666
9,630267.0,40.35,2.0,2.0,4.0,1,0,2026.0,26.083333333333332
11,783497.0,54.79,3.0,3.0,3.0,1,0,2025.0,56.11666666666667
11,994395.0,66.51,4.0,0.0,1.0,1,0,2027.0,56.11666666666667
3,749000.0,52.2,3.0,6.0,9.0,0,1,1980.0,29.016666666666666
1,695884.0,59.99,3.0,0.0,3.0,1,0,2026.0,57.35
13,499000.0,24.42,1.0,6.0,8.0,2,1,2017.0,22.366666666666667
12,1576770.0,93.3,3.0,1.0,2.0,0,1,2008.0,64.66666666666667
3,1599000.0,60.0,3.0,2.0,6.0,2,1,2025.0,33.416666666666664
9,1115000.0,69.85,3.0,0.0,6.0,2,1,2008.0,26.083333333333332
9,621985.0,42.92,2.0,2.0,8.0,1,0,2026.0,26.083333333333332
9,537315.0,31.7,1.0,1.0,8.0,1,0,2026.0,26.083333333333332
9,777633.0,59.55,4.0,8.0,8.0,1,0,2026.0,26.083333333333332
1,650000.0,61.6,3.0,6.0,13.0,2,1,1982.0,66.41666666666667
12,1190000.0,79.0,2.0,3.0,3.0,2,1,1996.0,64.66666666666667
3,670000.0,37.1,2.0,7.0,10.0,2,1,1976.0,31.0
1,780000.0,41.5,2.0,3.0,4.0,2,1,2023.0,66.41666666666667
1,1198080.0,83.2,3.0,1.0,3.0,2,1,2024.0,66.41666666666667
4,770000.0,56.1,3.0,1.0,10.0,0,1,1974.0,21.283333333333335
10,830000.0,56.7,3.0,10.0,15.0,2,1,1980.0,51.95
15,1142347.0,37.21,1.0,4.0,5.0,2,1,1958.0,15.616666666666667
15,990000.0,47.95,2.0,2.0,6.0,2,1,1957.0,12.116666666666667
1,639000.0,45.7,1.0,2.0,3.0,2,1,2002.0,66.41666666666667
3,1079000.0,57.1,3.0,10.0,15.0,2,1,1978.0,33.233333333333334
14,999000.0,62.71,3.0,2.0,3.0,2,1,2012.0,34.9
12,655000.0,30.9,2.0,2.0,10.0,2,1,1976.0,64.66666666666667
5,443900.0,37.0,2.0,8.0,10.0,0,1,1973.0,31.783333333333335
3,777000.0,37.06,2.0,1.0,8.0,2,1,1976.0,29.016666666666666
16,480000.0,29.5,1.0,0.0,9.0,1,1,1967.0,33.9
10,815000.0,47.1,2.0,2.0,3.0,2,1,1980.0,51.95
3,1479034.0,67.9,3.0,8.0,9.0,1,0,2025.0,31.766666666666666
13,1450000.0,58.0,2.0,10.0,15.0,2,1,2003.0,16.033333333333335
3,1479100.0,67.6,3.0,8.0,9.0,1,0,2025.0,31.766666666666666
2,599000.0,54.5,3.0,3.0,15.0,0,1,1976.0,41.05
4,770000.0,56.1,3.0,1.0,10.0,0,1,1974.0,21.283333333333335
1,590000.0,39.0,2.0,0.0,2.0,2,1,2009.0,66.41666666666667
11,404000.0,25.0,1.0,0.0,2.0,1,0,2025.0,55.88333333333333
11,600000.0,35.0,1.0,2.0,2.0,1,0,2025.0,55.88333333333333
14,1250000.0,64.55,3.0,0.0,3.0,2,1,2019.0,34.9
0,825000.0,59.9,3.0,3.0,10.0,2,1,1985.0,38.28333333333333
3,595000.0,39.3,2.0,8.0,8.0,0,1,1961.0,28.733333333333334
9,779000.0,63.3,2.0,4.0,4.0,2,1,1997.0,26.083333333333332
11,894000.0,86.9,3.0,1.0,1.0,1,0,2025.0,55.88333333333333
3,1720000.0,84.4,4.0,2.0,3.0,2,1,2024.0,29.016666666666666
1,568900.0,48.2,2.0,3.0,3.0,2,1,2011.0,66.41666666666667
3,1299000.0,72.0,3.0,4.0,9.0,1,0,2026.0,31.766666666666666
10,1140000.0,57.39,3.0,1.0,12.0,2,1,2019.0,51.983333333333334
14,999000.0,51.68,2.0,1.0,5.0,2,1,2024.0,34.9
2,1200000.0,58.81,3.0,1.0,3.0,1,1,2025.0,41.05
1,590000.0,39.0,2.0,0.0,2.0,2,1,2009.0,66.41666666666667
2,515000.0,37.17,2.0,0.0,4.0,2,1,1968.0,41.05
5,560000.0,37.65,1.0,3.0,6.0,2,1,1984.0,31.783333333333335
3,799500.0,59.4,3.0,4.0,4.0,0,1,1974.0,29.016666666666666
3,1100000.0,86.39,4.0,5.0,6.0,1,1,2025.0,29.016666666666666
10,630000.0,35.08,2.0,2.0,2.0,1,1,2025.0,51.983333333333334
3,847990.0,42.8,2.0,1.0,9.0,1,0,2025.0,31.766666666666666
10,899000.0,48.4,2.0,5.0,11.0,2,1,1999.0,51.983333333333334
5,1258000.0,74.0,3.0,3.0,3.0,2,1,2015.0,31.783333333333335
2,1098000.0,71.0,3.0,2.0,7.0,1,1,2025.0,41.05
13,599000.0,36.5,2.0,2.0,10.0,2,1,1965.0,28.45
1,690000.0,50.0,3.0,3.0,3.0,2,1,2022.0,66.41666666666667
5,345000.0,17.3,1.0,3.0,6.0,1,1,1955.0,28.616666666666667
1,598000.0,40.0,2.0,2.0,2.0,2,1,2011.0,66.41666666666667
1,696064.0,54.38,4.0,2.0,2.0,1,0,2025.0,66.41666666666667
6,1012550.0,65.75,4.0,3.0,5.0,2,0,2025.0,32.71666666666667
5,688000.0,36.7,1.0,4.0,9.0,2,1,1981.0,31.783333333333335
13,590000.0,37.96,2.0,0.0,3.0,2,1,1962.0,28.45
1,799000.0,54.0,3.0,1.0,3.0,2,1,2016.0,62.61666666666667
1,600000.0,51.0,4.0,7.0,7.0,2,1,2003.0,70.15
10,868842.0,54.99,3.0,3.0,6.0,1,0,2027.0,51.983333333333334
10,868316.0,58.67,3.0,0.0,6.0,1,0,2027.0,51.983333333333334
14,1100000.0,71.0,4.0,3.0,3.0,2,1,2002.0,34.9
3,1249000.0,68.0,3.0,2.0,4.0,2,1,1937.0,29.016666666666666
2,530000.0,37.77,2.0,1.0,8.0,2,1,1965.0,41.05
15,1249000.0,68.0,3.0,2.0,4.0,2,1,1937.0,12.316666666666666
13,1135000.0,55.4,2.0,6.0,9.0,2,1,2008.0,28.45
14,1020975.0,74.5,4.0,2.0,6.0,1,0,2025.0,34.9
2,1110000.0,67.3,3.0,6.0,14.0,2,1,2009.0,41.05
3,799000.0,30.0,2.0,1.0,3.0,1,0,1930.0,28.966666666666665
13,962625.0,56.4,3.0,5.0,9.0,1,0,2026.0,35.5
16,1050000.0,41.2,2.0,4.0,4.0,2,1,1960.0,33.9
9,460000.0,28.04,1.0,0.0,7.0,1,1,2023.0,26.083333333333332
4,650000.0,44.55,3.0,6.0,8.0,2,1,1964.0,21.283333333333335
6,1085000.0,61.23,3.0,1.0,4.0,2,1,2021.0,31.733333333333334
1,670000.0,43.04,3.0,0.0,2.0,1,0,2025.0,66.41666666666667
3,1199000.0,61.42,3.0,2.0,7.0,2,1,2019.0,28.966666666666665
14,1020304.44,65.83,3.0,1.0,5.0,1,0,2027.0,34.9
1,895000.0,66.0,3.0,0.0,4.0,2,1,2019.0,66.41666666666667
0,459000.0,30.0,2.0,0.0,11.0,2,1,1977.0,38.28333333333333
12,995000.0,53.0,2.0,4.0,6.0,2,1,2018.0,44.36666666666667
13,1742000.0,41.47,2.0,4.0,8.0,1,0,2026.0,16.033333333333335
12,1020000.0,61.0,2.0,2.0,4.0,2,1,2008.0,68.18333333333334
3,1566800.0,55.01,2.0,1.0,3.0,1,0,1930.0,28.966666666666665
8,599000.0,33.5,1.0,0.0,10.0,2,1,1976.0,34.8
7,937715.0,64.67,3.0,3.0,8.0,1,0,2026.0,32.25
9,649900.0,48.3,3.0,1.0,4.0,2,1,1978.0,26.083333333333332
3,545000.0,37.7,2.0,4.0,10.0,2,1,1974.0,28.966666666666665
6,569000.0,32.0,2.0,3.0,4.0,1,1,1935.0,31.733333333333334
6,625000.0,35.0,2.0,2.0,4.0,1,0,1935.0,31.733333333333334
2,1107841.0,68.81,3.0,2.0,4.0,1,0,2026.0,41.05
9,702468.0,44.46,3.0,2.0,5.0,1,0,2026.0,26.083333333333332
15,1072226.0,39.62,2.0,1.0,11.0,2,0,2019.0,12.333333333333334
15,570000.0,21.2,1.0,5.0,6.0,2,1,1970.0,15.333333333333334
5,648000.0,48.5,2.0,3.0,3.0,0,1,1952.0,31.783333333333335
10,789900.0,57.0,3.0,10.0,15.0,2,1,1981.0,52.333333333333336
13,1188000.0,33.0,2.0,7.0,7.0,2,1,2020.0,28.433333333333334
7,699000.0,36.3,2.0,3.0,3.0,2,1,1962.0,32.25
3,1039000.0,32.96,1.0,6.0,10.0,1,0,2027.0,28.966666666666665
6,700000.0,41.91,2.0,4.0,4.0,2,1,2013.0,31.733333333333334
0,639000.0,49.91,2.0,10.0,10.0,0,1,1977.0,38.28333333333333
13,954000.0,40.52,2.0,4.0,6.0,1,0,2026.0,28.433333333333334
1,669000.0,40.55,2.0,1.0,2.0,2,1,2024.0,66.41666666666667
13,1830000.0,69.5,3.0,8.0,8.0,2,1,2020.0,30.033333333333335
3,549000.0,37.02,2.0,8.0,9.0,1,1,1963.0,28.966666666666665
13,895000.0,38.0,2.0,1.0,4.0,2,1,1963.0,28.433333333333334
12,965000.0,49.51,2.0,4.0,4.0,2,1,2018.0,68.16666666666667
13,460000.0,18.44,1.0,3.0,25.0,2,1,2017.0,28.433333333333334
11,839000.0,67.0,3.0,1.0,2.0,1,0,2021.0,56.06666666666667
6,575000.0,30.69,2.0,3.0,6.0,2,1,1965.0,31.733333333333334
10,1320000.0,71.5,3.0,1.0,3.0,2,1,2000.0,52.333333333333336
3,1200000.0,60.88,3.0,3.0,4.0,0,1,1964.0,28.966666666666665
15,1347000.0,47.13,1.0,1.0,5.0,2,1,1922.0,13.65
6,700000.0,41.91,2.0,4.0,4.0,2,1,2013.0,31.733333333333334
15,1347000.0,47.13,1.0,1.0,5.0,2,1,1922.0,13.65
13,1499000.0,75.0,4.0,5.0,8.0,2,1,2013.0,28.433333333333334
3,750000.0,46.0,2.0,2.0,7.0,1,1,2006.0,28.966666666666665
13,605000.0,30.28,2.0,10.0,10.0,2,1,1975.0,28.433333333333334
10,962482.5,61.11,3.0,2.0,3.0,1,0,2025.0,52.333333333333336
10,810000.0,62.0,3.0,7.0,10.0,0,1,1978.0,52.3
13,1200000.0,35.0,2.0,1.0,16.0,2,1,2023.0,13.15
6,885000.0,51.52,2.0,5.0,5.0,2,1,2017.0,31.733333333333334
9,880000.0,64.25,3.0,2.0,7.0,1,1,2024.0,26.083333333333332
1,650000.0,42.09,2.0,3.0,3.0,2,1,2016.0,66.41666666666667
14,882198.0,59.81,3.0,0.0,4.0,1,0,2025.0,19.3
2,1180000.0,86.5,4.0,8.0,12.0,2,1,1985.0,41.05
13,1136692.0,75.83,3.0,1.0,17.0,1,0,2027.0,28.45
14,918696.0,60.64,3.0,4.0,4.0,1,0,2025.0,19.3
15,1347000.0,47.13,1.0,1.0,5.0,2,1,1922.0,13.65
3,799000.0,70.0,5.0,2.0,3.0,2,1,1986.0,28.966666666666665
13,913000.0,40.52,2.0,2.0,6.0,1,0,2026.0,28.45
3,929000.0,64.2,3.0,5.0,11.0,0,1,1979.0,28.966666666666665
9,750000.0,58.9,4.0,2.0,4.0,2,1,1976.0,26.083333333333332
1,1004900.0,70.82,4.0,2.0,4.0,1,0,2026.0,66.41666666666667
1,815800.0,53.36,3.0,3.0,4.0,1,0,2026.0,66.41666666666667
1,875000.0,59.17,3.0,1.0,4.0,1,0,2026.0,66.41666666666667
1,861600.0,58.26,3.0,1.0,4.0,1,0,2026.0,66.41666666666667
2,940000.0,77.15,4.0,2.0,2.0,1,0,2014.0,41.05
1,497517.0,38.3,2.0,0.0,2.0,1,0,2026.0,66.41666666666667
4,625000.0,31.3,1.0,2.0,3.0,2,1,2012.0,21.283333333333335
1,1090000.0,66.91,3.0,0.0,6.0,2,1,2019.0,66.41666666666667
8,565000.0,46.0,2.0,10.0,13.0,0,1,1980.0,34.8
14,1280000.0,83.52,4.0,0.0,5.0,1,1,2007.0,34.9
14,964180.0,66.6,3.0,1.0,7.0,1,0,2025.0,34.9
12,1149000.0,57.4,2.0,1.0,3.0,2,1,2008.0,51.13333333333333
3,799000.0,70.0,5.0,2.0,3.0,2,1,1986.0,28.966666666666665
13,699000.0,36.76,1.0,10.0,16.0,2,1,2005.0,28.45
13,399000.0,21.02,1.0,5.0,11.0,2,1,2019.0,23.233333333333334
14,670000.0,31.74,1.0,4.0,5.0,2,1,2018.0,34.9
0,650000.0,36.0,2.0,0.0,5.0,1,1,2025.0,38.28333333333333
10,970000.0,68.0,3.0,9.0,10.0,0,1,1978.0,52.61666666666667
3,1786679.99,48.61,2.0,0.0,3.0,2,0,2026.0,28.966666666666665
6,719000.0,59.4,3.0,9.0,10.0,0,1,1979.0,31.733333333333334
0,585000.0,49.91,2.0,0.0,10.0,2,1,1977.0,38.28333333333333
13,649000.0,34.64,2.0,2.0,10.0,2,1,1963.0,16.816666666666666
4,960000.0,55.0,2.0,0.0,3.0,2,1,2000.0,21.283333333333335
3,790000.0,59.23,3.0,4.0,10.0,0,1,1975.0,31.766666666666666
8,1330000.0,74.0,3.0,0.0,3.0,2,1,2009.0,34.8
15,1050000.0,38.5,1.0,1.0,4.0,2,1,1910.0,12.35
13,600000.0,32.4,1.0,1.0,4.0,2,1,1955.0,28.45
13,945000.0,37.0,2.0,10.0,27.0,2,0,2022.0,28.45
15,1099999.0,54.16,2.0,3.0,5.0,2,1,1958.0,12.35
6,899999.0,36.0,2.0,2.0,2.0,2,1,1935.0,31.733333333333334
3,1628000.0,79.0,3.0,3.0,4.0,2,1,1952.0,28.966666666666665
4,850000.0,53.3,2.0,2.0,5.0,0,1,1951.0,15.833333333333334
13,699000.0,36.76,1.0,10.0,16.0,2,1,2005.0,28.45
0,721795.0,37.36,2.0,0.0,7.0,1,0,2027.0,38.28333333333333
3,1191575.0,86.66,4.0,1.0,6.0,1,0,2027.0,28.966666666666665
13,1004634.0,76.34,4.0,0.0,5.0,1,0,2025.0,15.333333333333334
0,783525.0,45.03,2.0,1.0,7.0,1,0,2025.0,38.28333333333333
9,695000.0,36.0,2.0,5.0,6.0,2,1,2021.0,26.083333333333332
1,735000.0,46.69,2.0,2.0,3.0,2,1,2020.0,70.15
6,1195000.0,52.0,2.0,1.0,3.0,2,1,1928.0,31.733333333333334
14,700000.0,43.0,2.0,0.0,5.0,1,0,2025.0,34.9
13,995000.0,56.1,3.0,5.0,8.0,2,1,2008.0,28.45
13,1390000.0,63.25,3.0,7.0,7.0,2,1,2020.0,28.45
3,470000.0,22.87,1.0,0.0,6.0,2,1,1955.0,22.816666666666666
15,799000.0,46.15,2.0,0.0,3.0,2,1,1948.0,14.5
5,1188940.0,82.0,3.0,1.0,5.0,1,0,2026.0,31.783333333333335
8,772149.0,59.57,3.0,4.0,8.0,1,1,2025.0,34.8
5,939769.0,63.5,3.0,3.0,5.0,1,0,2026.0,31.783333333333335
13,794000.0,31.5,2.0,0.0,7.0,2,1,2020.0,28.466666666666665
4,540000.0,36.0,2.0,3.0,10.0,0,1,1967.0,21.283333333333335
0,717000.0,42.2,2.0,4.0,5.0,2,1,2003.0,38.28333333333333
11,916940.0,72.2,4.0,1.0,3.0,1,0,2026.0,41.81666666666667
9,634878.0,39.19,2.0,5.0,5.0,1,0,2026.0,26.083333333333332
15,1011067.0,37.71,2.0,3.0,11.0,2,0,2019.0,12.333333333333334
0,1080000.0,59.64,3.0,2.0,5.0,2,1,2014.0,38.28333333333333
9,589900.0,35.0,2.0,1.0,7.0,2,1,2024.0,41.96666666666667
1,780000.0,52.0,2.0,3.0,4.0,2,1,2006.0,80.83333333333333
3,542000.0,31.0,2.0,3.0,10.0,2,1,1975.0,28.916666666666668
2,543900.0,37.0,2.0,0.0,3.0,0,1,1958.0,41.05
3,1250000.0,82.48,3.0,4.0,5.0,1,1,2005.0,28.916666666666668
0,707743.0,43.69,2.0,1.0,5.0,1,0,2027.0,38.28333333333333
1,480000.0,30.6,1.0,0.0,4.0,2,1,2007.0,80.83333333333333
0,900000.0,60.5,3.0,3.0,10.0,2,1,1978.0,38.28333333333333
13,1268000.0,59.0,2.0,5.0,8.0,2,1,2009.0,22.183333333333334
5,825000.0,67.74,3.0,5.0,10.0,0,1,1970.0,31.783333333333335
3,1040000.0,47.59,2.0,0.0,8.0,2,1,2018.0,28.916666666666668
9,1250000.0,80.36,4.0,7.0,7.0,2,1,2004.0,26.083333333333332
3,1400000.0,70.0,2.0,2.0,6.0,2,1,2006.0,28.916666666666668
13,625000.0,30.0,1.0,1.0,3.0,2,1,1931.0,28.466666666666665
2,740000.0,51.0,3.0,4.0,10.0,0,1,1971.0,41.05
3,1690000.0,96.13,3.0,3.0,5.0,2,1,2011.0,28.916666666666668
7,585000.0,38.0,2.0,0.0,4.0,1,0,2025.0,32.25
1,550000.0,38.0,2.0,1.0,4.0,2,1,2010.0,85.51666666666667
3,655000.0,39.0,2.0,5.0,10.0,0,1,1962.0,29.583333333333332
3,655000.0,39.0,2.0,5.0,10.0,0,1,1962.0,29.583333333333332
14,715000.0,44.08,1.0,0.0,5.0,2,1,2013.0,34.9
9,749000.0,56.0,3.0,3.0,3.0,2,1,1956.0,26.083333333333332
13,420000.0,24.7,1.0,2.0,10.0,0,1,1970.0,28.466666666666665
4,509000.0,34.82,2.0,3.0,4.0,0,1,1970.0,21.283333333333335
7,749000.0,44.0,2.0,5.0,7.0,2,1,2015.0,32.25
3,1786680.0,48.61,2.0,0.0,3.0,1,0,2026.0,28.9
2,1690000.0,82.5,4.0,4.0,7.0,2,1,2016.0,41.05
3,1685205.0,45.15,2.0,0.0,3.0,1,0,2026.0,28.9
3,1477760.0,45.18,2.0,1.0,3.0,1,0,2026.0,28.9
3,925000.0,51.0,2.0,2.0,3.0,0,1,1936.0,28.9
3,1684700.0,48.58,2.0,0.0,3.0,1,0,2026.0,28.9
9,1250000.0,80.36,4.0,7.0,7.0,2,1,2004.0,26.083333333333332
3,1431270.0,45.16,2.0,0.0,3.0,1,0,2026.0,28.9
15,780680.0,26.92,1.0,1.0,10.0,2,1,1968.0,15.683333333333334
16,775500.0,43.5,2.0,6.0,10.0,2,1,1967.0,33.9
8,900000.0,58.0,2.0,4.0,8.0,2,1,2001.0,34.8
0,679648.0,43.71,2.0,0.0,5.0,1,0,2027.0,38.28333333333333
0,884247.0,64.31,3.0,1.0,5.0,1,0,2027.0,38.28333333333333
14,882000.0,59.81,3.0,0.0,4.0,1,0,2024.0,34.9
13,850000.0,56.7,3.0,5.0,11.0,2,1,1968.0,28.466666666666665
8,1060000.0,57.1,3.0,0.0,4.0,2,1,2018.0,34.8
4,987500.0,62.5,3.0,2.0,6.0,0,1,1989.0,21.283333333333335
13,1366000.0,64.32,3.0,1.0,7.0,1,0,2026.0,28.466666666666665
1,456390.0,25.69,1.0,2.0,3.0,1,0,2026.0,85.51666666666667
7,799000.0,50.0,2.0,0.0,3.0,2,1,2007.0,32.25
5,699000.0,42.33,2.0,0.0,5.0,2,1,1956.0,32.96666666666667
1,780000.0,54.0,3.0,2.0,3.0,2,1,2017.0,70.15
9,950000.0,63.4,2.0,3.0,4.0,2,1,2009.0,26.083333333333332
3,1431270.0,45.16,2.0,0.0,3.0,1,0,2026.0,28.9
8,1100000.0,68.2,3.0,1.0,3.0,2,1,2014.0,34.8
13,485000.0,18.0,1.0,10.0,28.0,2,1,2021.0,28.466666666666665
15,499000.0,20.13,1.0,7.0,15.0,2,1,1966.0,8.85
3,569000.0,34.57,1.0,0.0,7.0,1,1,1957.0,28.9
4,1050000.0,52.69,2.0,5.0,5.0,0,1,1960.0,14.933333333333334
0,827278.0,50.91,3.0,0.0,8.0,1,1,2026.0,38.28333333333333
14,966607.0,65.98,3.0,0.0,4.0,1,0,2025.0,34.9
0,959541.0,59.79,3.0,2.0,8.0,1,1,2026.0,38.28333333333333
11,888118.0,65.69,3.0,0.0,5.0,1,0,2025.0,41.81666666666667
3,749000.0,56.2,3.0,3.0,12.0,0,1,1976.0,28.9
6,725500.0,60.55,3.0,7.0,10.0,2,1,1978.0,34.016666666666666
13,1350000.0,70.0,3.0,2.0,6.0,2,1,2010.0,28.466666666666665
9,870000.0,66.2,3.0,4.0,4.0,2,1,2000.0,26.083333333333332
11,889000.0,69.0,3.0,1.0,3.0,2,1,2008.0,41.81666666666667
1,1180000.0,92.0,4.0,1.0,6.0,2,1,2005.0,85.51666666666667
0,1334560.0,83.41,4.0,0.0,4.0,1,0,2026.0,47.1
8,1100000.0,68.2,3.0,1.0,3.0,2,1,2014.0,34.8
6,598000.0,34.0,1.0,3.0,4.0,2,1,1965.0,31.733333333333334
16,1680000.0,76.0,3.0,5.0,5.0,2,1,1950.0,33.9
13,695000.0,35.0,2.0,1.0,4.0,2,1,1938.0,22.033333333333335
9,730100.0,59.68,4.0,1.0,8.0,1,0,2026.0,26.083333333333332
8,953000.0,62.53,3.0,3.0,6.0,1,0,2025.0,34.8
0,1399000.0,71.0,3.0,0.0,8.0,2,1,2019.0,38.28333333333333
11,1200000.0,77.01,3.0,0.0,1.0,2,1,2020.0,41.81666666666667
13,825000.0,31.18,2.0,9.0,9.0,1,0,2025.0,28.466666666666665
4,1499000.0,86.0,3.0,10.0,16.0,2,1,1999.0,15.883333333333333
3,799000.0,38.0,2.0,7.0,10.0,2,1,1970.0,28.9
1,799000.0,63.0,3.0,2.0,4.0,2,1,2018.0,85.51666666666667
8,772149.74,59.57,3.0,4.0,8.0,1,1,2025.0,34.8
1,496786.0,35.74,1.0,2.0,3.0,1,0,2027.0,85.51666666666667
15,1109000.0,45.31,2.0,4.0,6.0,2,1,1930.0,12.35
8,595000.0,43.1,2.0,10.0,12.0,1,1,1976.0,34.8
15,875000.0,38.0,2.0,2.0,15.0,2,1,2007.0,12.35
9,817966.0,51.77,3.0,1.0,5.0,1,0,2026.0,26.083333333333332
15,1236929.0,41.08,3.0,5.0,11.0,2,0,2019.0,12.35
2,888000.0,74.0,4.0,2.0,2.0,2,1,1980.0,41.05
2,609000.0,45.8,3.0,0.0,4.0,0,1,1972.0,41.05
10,830000.0,46.41,2.0,6.0,8.0,2,1,2016.0,52.95
4,819000.0,49.3,3.0,2.0,10.0,1,1,1976.0,21.316666666666666
0,1350313.0,71.85,4.0,4.0,4.0,1,0,2027.0,38.28333333333333
13,840000.0,38.15,2.0,3.0,6.0,1,0,2026.0,28.466666666666665
13,878000.0,38.15,2.0,5.0,6.0,1,0,2026.0,28.466666666666665
1,796966.0,66.65,3.0,0.0,3.0,1,0,2027.0,85.51666666666667
10,850000.0,50.5,2.0,0.0,8.0,2,1,1982.0,52.95
13,385000.0,19.0,1.0,2.0,3.0,0,1,1956.0,28.466666666666665
3,479000.0,19.0,1.0,3.0,4.0,2,1,1968.0,27.533333333333335
0,990000.0,62.0,3.0,2.0,3.0,2,1,2000.0,38.28333333333333
12,1957693.0,100.41,4.0,4.0,4.0,1,0,2026.0,61.43333333333333
13,750000.0,42.0,2.0,1.0,3.0,0,1,1952.0,20.383333333333333
11,660000.0,37.0,2.0,2.0,5.0,2,1,2018.0,41.81666666666667
1,1199000.0,76.9,3.0,0.0,3.0,2,1,2013.0,85.51666666666667
6,899000.0,57.8,3.0,3.0,4.0,2,1,1964.0,31.733333333333334
12,1050000.0,54.0,2.0,1.0,3.0,2,1,2005.0,61.43333333333333
3,1540000.0,79.0,3.0,2.0,4.0,2,1,1935.0,28.85
13,878000.0,38.15,2.0,5.0,6.0,1,0,2026.0,28.466666666666665
10,910000.0,55.26,2.0,3.0,5.0,2,1,2001.0,52.95
13,530000.0,24.5,1.0,6.0,8.0,2,1,2018.0,22.383333333333333
3,825000.0,57.0,3.0,4.0,12.0,2,1,1977.0,28.85
6,599000.0,30.62,1.0,2.0,3.0,1,1,1935.0,31.733333333333334
12,1350000.0,93.7,3.0,3.0,4.0,0,1,2000.0,61.43333333333333
8,845000.0,62.0,3.0,0.0,12.0,2,1,1987.0,34.8
0,822000.0,46.41,2.0,3.0,5.0,2,1,2006.0,38.28333333333333
15,1300000.0,49.9,2.0,10.0,25.0,2,1,2000.0,20.25
1,725000.0,54.0,3.0,2.0,3.0,1,1,2025.0,85.51666666666667
13,595600.0,31.0,2.0,1.0,9.0,1,0,2026.0,28.466666666666665
1,490000.0,30.22,1.0,3.0,4.0,2,1,2012.0,85.51666666666667
3,870000.0,51.2,3.0,9.0,10.0,2,1,1970.0,28.816666666666666
11,775801.0,56.13,3.0,0.0,4.0,1,0,2026.0,41.81666666666667
3,1285000.0,63.13,3.0,4.0,8.0,2,1,2022.0,28.816666666666666
3,950000.0,45.11,2.0,5.0,8.0,2,1,2022.0,28.816666666666666
3,1050000.0,45.29,2.0,8.0,8.0,2,1,2022.0,28.816666666666666
3,1380000.0,66.65,3.0,5.0,8.0,2,1,2022.0,28.816666666666666
2,750000.0,47.0,2.0,10.0,15.0,2,1,2005.0,41.05
13,649000.0,34.64,2.0,2.0,10.0,2,1,1971.0,13.583333333333334
10,790000.0,35.32,1.0,2.0,6.0,2,1,2001.0,44.53333333333333
15,1089000.0,57.0,3.0,2.0,6.0,2,1,1965.0,20.2
6,639000.0,57.0,3.0,2.0,7.0,0,1,1974.0,31.733333333333334
2,1249000.0,74.72,3.0,5.0,8.0,2,1,2006.0,41.05
2,1399000.0,76.93,4.0,2.0,10.0,2,1,2014.0,41.05
13,654122.0,38.32,2.0,5.0,7.0,1,0,2025.0,28.466666666666665
13,568454.0,28.66,1.0,2.0,7.0,1,0,2025.0,28.466666666666665
3,1380000.0,66.65,3.0,5.0,8.0,2,1,2022.0,28.816666666666666
15,1050000.0,57.0,3.0,10.0,16.0,2,1,1972.0,19.583333333333332
5,1266698.0,99.74,4.0,1.0,4.0,1,1,2024.0,32.96666666666667
